기간,국가,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2024","튀르키예","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",572367,263,36659159,6179,-5916
"2024","튀르키예","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)",0,0,24462975,34567,-34567
"2024","튀르키예","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",13701243,15518,102926742,71340,-55823
"2024","튀르키예","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",8786610,13110,38137546,18738,-5628
"2024","튀르키예","29","유기화학품",669809302,584920,112200,185,584735
"2024","튀르키예","30","의료용품",132935,194091,56892,197404,-3313
"2024","튀르키예","31","비료",0,0,258821,485,-485
"2024","튀르키예","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",5220195,26044,1876667,3103,22941
"2024","튀르키예","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",1143276,36126,57813,821,35305
"2024","튀르키예","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",24275016,30417,39276,320,30097
"2024","튀르키예","35","단백질계 물질, 변성전분, 글루(glue), 효소",621274,3221,16154,53,3167
"2024","튀르키예","36","화약류, 화공품, 성냥, 발화성 합금, 특정 가연성 조제품",6232,597,0,0,597
"2024","튀르키예","37","사진용이나 영화용 재료",14031,480,0,0,480
"2024","튀르키예","38","각종 화학공업 생산품",2764955,13957,1080251,1520,12437
"2024","튀르키예","39","플라스틱과 그 제품",472243891,732821,1005729,5354,727466
"2024","튀르키예","40","고무와 그 제품",45689634,140444,278251,2555,137889
"2024","튀르키예","41","원피(모피는 제외한다)와 가죽",755,75,96447,5095,-5020
"2024","튀르키예","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",3833,220,18485,11399,-11179
"2024","튀르키예","43","모피ㆍ인조모피와 이들의 제품",1296,109,29915,3229,-3120
"2024","튀르키예","44","목재와 그 제품, 목탄",60,2,27737,55,-53
"2024","튀르키예","46","짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",0,0,0,0,0
"2024","튀르키예","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",10044484,12996,32104,386,12610
"2024","튀르키예","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",19877,411,722,27,385
"2024","튀르키예","50","견",176,33,2,0,33
"2024","튀르키예","51","양모ㆍ동물의 부드러운 털이나 거친 털ㆍ말의 털로 만든 실과 직물",36,2,1560,91,-89
"2024","튀르키예","52","면",16884,180,250458,2149,-1969
"2024","튀르키예","53","그 밖의 식물성 방직용 섬유, 종이실(paper yarn)과 종이실로 만든 직물",0,0,1068,57,-57
"2024","튀르키예","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",28646814,76628,118103,1060,75569
"2024","튀르키예","55","인조스테이플섬유",20188747,46595,136057,636,45959
"2024","튀르키예","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",1066915,8908,62414,306,8602
"2024","튀르키예","57","양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개",25818,8,114504,789,-782
"2024","튀르키예","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",11806,496,13388,546,-50
"2024","튀르키예","59","침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",1167860,9283,42389,191,9092
"2024","튀르키예","60","메리야스 편물과 뜨개질 편물",7594671,32783,71254,707,32076
"2024","튀르키예","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",34192,951,408929,33548,-32597
"2024","튀르키예","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",9459,270,481492,35101,-34831
"2024","튀르키예","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",163123,2183,87226,1026,1157
"2024","튀르키예","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",338,8,6801,379,-371
"2024","튀르키예","65","모자류와 그 부분품",9,1,492,57,-56
"2024","튀르키예","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품",10,0,0,0,0
"2024","튀르키예","67","조제 깃털ㆍ솜털과 그 제품, 조화, 사람 머리카락으로 된 제품",38,5,0,0,5
"2024","튀르키예","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",285174,3133,2711664,2446,687
"2024","튀르키예","69","도자제품",183217,1652,587055,1068,584
"2024","튀르키예","70","유리와 유리제품",383347,2663,202088,991,1672
"2024","튀르키예","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",2369,76201,198334,8863,67338
"2024","튀르키예","72","철강",827197160,739411,2444443,4286,735125
"2024","튀르키예","73","철강의 제품",11700088,38415,1832388,7839,30576
"2024","튀르키예","74","구리와 그 제품",1755743,19937,125216,743,19194
"2024","튀르키예","75","니켈과 그 제품",1538,74,1271376,3414,-3341
"2024","튀르키예","76","알루미늄과 그 제품",23002199,74025,39226,751,73274
"2024","튀르키예","78","납과 그 제품",0,0,1037,7,-7
"2024","튀르키예","79","아연과 그 제품",2467390,6888,1019,11,6877
"2024","튀르키예","80","주석과 그 제품",6768,168,0,0,168
"2024","튀르키예","81","그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",74551,201,53743,985,-784
"2024","튀르키예","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",1537214,30087,8202,301,29786
"2024","튀르키예","83","비금속(卑金屬)으로 만든 각종 제품",5850129,20429,330386,3005,17424
"2024","튀르키예","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",62374086,574583,2334096,66028,508555
"2024","튀르키예","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",8751070,229226,609719,10913,218313
"2024","튀르키예","86","철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",1384395,944,4,0,944
"2024","튀르키예","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",149119372,831285,2715928,26235,805050
"2024","튀르키예","88","항공기와 우주선, 이들의 부분품",42089,7079,2421,1017,6062
"2024","튀르키예","89","선박과 수상 구조물",300000,1500,11370,275,1225
"2024","튀르키예","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",1059126,97927,612746,9754,88173
"2024","튀르키예","91","시계와 그 부분품",280,48,4,4,44
"2024","튀르키예","92","악기와 그 부분품과 부속품",29094,359,5628,211,148
"2024","튀르키예","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",499130,3271,129483,1778,1494
"2024","튀르키예","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",16859,453,38123,627,-174
"2024","튀르키예","96","잡품",115564,2643,39117,235,2409
"2024","튀르키예","97","예술품ㆍ수집품ㆍ골동품",0,0,248,1201,-1201
"2024","튀르키예","99","일시적 입법 ; 설치된 간이 수정에 따른 입법을 트레이드한다 ; 추가적 수입제한농업인 것의 제 22 부에 따른 확립된 것 조정 행위, 수정된 것처럼",0,0,641,0,0
"2024","트리니다드 토바고","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",100,0,0,0,0
"2024","트리니다드 토바고","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",5,0,0,0,0
"2024","트리니다드 토바고","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",0,0,2,0,0
"2024","트리니다드 토바고","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",161564,698,0,0,698
"2024","트리니다드 토바고","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",655,5,0,0,5
"2024","트리니다드 토바고","21","각종 조제 식료품",7707,18,2,0,18
"2024","트리니다드 토바고","22","음료ㆍ주류ㆍ식초",365570,291,301,11,280
"2024","트리니다드 토바고","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",467875,3129,0,0,3129
"2024","트리니다드 토바고","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",61160,157,8759823,5347,-5190
"2024","트리니다드 토바고","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",0,0,9,3,-3
"2024","트리니다드 토바고","29","유기화학품",298080,354,230633210,77239,-76885
"2024","트리니다드 토바고","30","의료용품",600,243,0,0,243
"2024","트리니다드 토바고","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",54,3,0,0,3
"2024","트리니다드 토바고","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",8279,304,0,0,304
"2024","트리니다드 토바고","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",117497,217,0,0,217
"2024","트리니다드 토바고","35","단백질계 물질, 변성전분, 글루(glue), 효소",4423,25,0,0,25
"2024","트리니다드 토바고","38","각종 화학공업 생산품",82120,318,0,0,318
"2024","트리니다드 토바고","39","플라스틱과 그 제품",322019,412,0,0,412
"2024","트리니다드 토바고","40","고무와 그 제품",46987,207,0,0,207
"2024","트리니다드 토바고","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",66,0,2,2,-2
"2024","트리니다드 토바고","44","목재와 그 제품, 목탄",340,2,0,0,2
"2024","트리니다드 토바고","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",135423,88,0,0,88
"2024","트리니다드 토바고","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",150,0,0,0,0
"2024","트리니다드 토바고","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",54,0,0,0,0
"2024","트리니다드 토바고","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",747,2,0,0,2
"2024","트리니다드 토바고","60","메리야스 편물과 뜨개질 편물",3048,39,0,0,39
"2024","트리니다드 토바고","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",21,0,82,20,-20
"2024","트리니다드 토바고","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",0,0,24,6,-6
"2024","트리니다드 토바고","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",14798,63,655,0,63
"2024","트리니다드 토바고","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",0,0,36,1,-1
"2024","트리니다드 토바고","69","도자제품",61,1,0,0,1
"2024","트리니다드 토바고","70","유리와 유리제품",5476,30,0,0,30
"2024","트리니다드 토바고","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",0,3,0,0,3
"2024","트리니다드 토바고","72","철강",1378928,1450,0,0,1450
"2024","트리니다드 토바고","73","철강의 제품",2679821,6101,0,0,6101
"2024","트리니다드 토바고","74","구리와 그 제품",0,0,684545,5162,-5162
"2024","트리니다드 토바고","76","알루미늄과 그 제품",0,0,553955,976,-976
"2024","트리니다드 토바고","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",23,0,0,0,0
"2024","트리니다드 토바고","83","비금속(卑金屬)으로 만든 각종 제품",1083,3,0,0,3
"2024","트리니다드 토바고","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",134876,1506,59,0,1506
"2024","트리니다드 토바고","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",810695,2057,3398690,2514,-457
"2024","트리니다드 토바고","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",1668402,19476,0,0,19476
"2024","트리니다드 토바고","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",2323,105,0,0,105
"2024","트리니다드 토바고","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",332,6,0,0,6
"2024","트리니다드 토바고","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",1980,34,0,0,34
"2024","트리니다드 토바고","96","잡품",4,0,0,0,0
"2024","티모르","01","살아 있는 동물",0,0,9,1,-1
"2024","티모르","04","낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",10,0,0,0,0
"2024","티모르","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",0,0,7505,49,-49
"2024","티모르","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",80,0,0,0,0
"2024","티모르","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",5,0,0,0,0
"2024","티모르","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",12978,26,0,0,26
"2024","티모르","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",100,0,0,0,0
"2024","티모르","21","각종 조제 식료품",3923,46,0,0,46
"2024","티모르","22","음료ㆍ주류ㆍ식초",1135122,1050,0,0,1050
"2024","티모르","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",7140,6,0,0,6
"2024","티모르","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",180,0,0,0,0
"2024","티모르","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",22880,36,0,0,36
"2024","티모르","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",46,0,0,0,0
"2024","티모르","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",27,0,8,0,0
"2024","티모르","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",60,0,0,0,0
"2024","티모르","35","단백질계 물질, 변성전분, 글루(glue), 효소",520,3,0,0,3
"2024","티모르","38","각종 화학공업 생산품",107,21,0,0,21
"2024","티모르","39","플라스틱과 그 제품",135,1,0,0,1
"2024","티모르","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",118,0,0,0,0
"2024","티모르","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",50,0,2,0,0
"2024","티모르","57","양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개",13342,115,0,0,115
"2024","티모르","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",6568,25,0,0,25
"2024","티모르","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",0,0,8,0,0
"2024","티모르","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",595,1,78,3,-3
"2024","티모르","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",200,0,2,0,0
"2024","티모르","70","유리와 유리제품",5,0,0,0,0
"2024","티모르","73","철강의 제품",56,0,0,0,0
"2024","티모르","76","알루미늄과 그 제품",61,0,0,0,0
"2024","티모르","83","비금속(卑金屬)으로 만든 각종 제품",3418,13,0,0,13
"2024","티모르","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",56,3,8,5,-2
"2024","티모르","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",230,1,2,1,-1
"2024","티모르","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",0,0,2,0,0
"2024","티모르","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",10,2,2,0,2
"2024","티모르","92","악기와 그 부분품과 부속품",35,0,0,0,0
"2024","티모르","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",10647,18,0,0,18
"2024","티모르","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",20,0,0,0,0
"2024","티모르","96","잡품",135,0,5,0,0
"2024","파나마","03","어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물",54005,61,20733,103,-42
"2024","파나마","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",413,3,11923,933,-930
"2024","파나마","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",32,1,0,0,1
"2024","파나마","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",0,0,1686,42,-42
"2024","파나마","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",180,3,0,0,3
"2024","파나마","17","당류(糖類)와 설탕과자",595,2,7770,20,-18
"2024","파나마","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",40159,161,0,0,161
"2024","파나마","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",3093,57,1,0,57
"2024","파나마","21","각종 조제 식료품",16703,59,0,0,59
"2024","파나마","22","음료ㆍ주류ㆍ식초",872947,742,42,1,742
"2024","파나마","23","식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",6000,30,0,0,30
"2024","파나마","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",1073744,10751,0,0,10751
"2024","파나마","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",180,3,26,1,2
"2024","파나마","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",74778684,60717,20472290,12899,47817
"2024","파나마","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",132651,76,32,1,75
"2024","파나마","29","유기화학품",64007,148,29,1,147
"2024","파나마","30","의료용품",45857,2461,27,3,2458
"2024","파나마","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",17797,147,0,0,147
"2024","파나마","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",7465,392,51,1,391
"2024","파나마","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",2047882,2662,0,0,2662
"2024","파나마","35","단백질계 물질, 변성전분, 글루(glue), 효소",6856,83,0,0,83
"2024","파나마","38","각종 화학공업 생산품",678847,1485,0,0,1485
"2024","파나마","39","플라스틱과 그 제품",2665031,6120,0,0,6120
"2024","파나마","40","고무와 그 제품",2428035,11209,0,0,11209
"2024","파나마","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",7,1,7,1,0
"2024","파나마","44","목재와 그 제품, 목탄",1,0,0,0,0
"2024","파나마","46","짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",3,0,0,0,0
"2024","파나마","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",177775,153,0,0,153
"2024","파나마","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",627,8,656,6,2
"2024","파나마","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",20615,202,0,0,202
"2024","파나마","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",163998,459,0,0,459
"2024","파나마","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",1,6,0,0,6
"2024","파나마","59","침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",1607,17,25,3,14
"2024","파나마","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",33429,466,0,0,466
"2024","파나마","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",111,3,0,0,3
"2024","파나마","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",2125,90,17999,19,71
"2024","파나마","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",397,31,0,0,31
"2024","파나마","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",79792,125,47,7,119
"2024","파나마","69","도자제품",253,6,0,0,6
"2024","파나마","70","유리와 유리제품",1184,16,0,0,16
"2024","파나마","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",36,9,0,0,9
"2024","파나마","72","철강",362375,444,466210,210,234
"2024","파나마","73","철강의 제품",184107,760,7320,2,758
"2024","파나마","74","구리와 그 제품",84,5,908092,7234,-7229
"2024","파나마","76","알루미늄과 그 제품",218181,655,1212820,2002,-1347
"2024","파나마","81","그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",127,6,0,0,6
"2024","파나마","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",13377,88,1,0,88
"2024","파나마","83","비금속(卑金屬)으로 만든 각종 제품",27125,163,0,0,163
"2024","파나마","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",2604403,26405,16479,39,26366
"2024","파나마","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",2657954,13675,475076,825,12851
"2024","파나마","86","철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",33,0,0,0,0
"2024","파나마","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",2710441,24086,1532,2,24084
"2024","파나마","89","선박과 수상 구조물",233594200,725701,5000,20,725681
"2024","파나마","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",35051,13261,9,0,13261
"2024","파나마","91","시계와 그 부분품",68,4,0,0,4
"2024","파나마","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",76416,492,0,0,492
"2024","파나마","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",4201,68,0,0,68
"2024","파나마","96","잡품",117,7,0,0,7
"2024","파나마","97","예술품ㆍ수집품ㆍ골동품",430,595,0,0,595
"2024","파라과이","01","살아 있는 동물",0,0,25,1,-1
"2024","파라과이","03","어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물",2361,17,0,0,17
"2024","파라과이","07","식용의 채소ㆍ뿌리ㆍ괴경(塊莖)",1,0,0,0,0
"2024","파라과이","08","식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",23,0,0,0,0
"2024","파라과이","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",8514,40,0,0,40
"2024","파라과이","10","곡물",0,0,307879844,79726,-79726
"2024","파라과이","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",50,0,0,0,0
"2024","파라과이","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",306,4,120044,230,-226
